title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language
"Who Are You, Charlie Brown?",0,0,7.088,34,2021-06-25,61,"Documentary, Animation",en
Tigers,0,0,6.071,22,2021-07-22,116,Drama,sv
400 Bullets,0,0,6.93,79,2021-01-14,90,"Action, War, Mystery",en
Unfollower,0,0,7.0,19,2021-01-29,90,Thriller,en
Most Eligible Bachelor,5800000,0,5.75,10,2021-10-15,149,Romance,te
Friend's Son Eradicating Aunt,0,0,0.0,0,2021-03-24,76,Romance,ko
8-Bit Christmas,0,0,6.375,372,2021-11-24,98,"Family, Comedy, Fantasy",en
Seasons of Life,0,0,0.0,0,2021-12-07,76,Drama,en
Thomas & Friends: Race for the Sodor Cup,0,0,5.0,4,2021-09-17,60,"Animation, Family, TV Movie",en
Beauty Salon: Special Service 5,0,0,0.0,0,2021-03-08,73,Romance,ko
This Little Love of Mine,0,0,6.051,136,2021-04-22,91,"Romance, Comedy",en
Forever Rich,0,0,6.619,113,2021-10-01,89,"Crime, Comedy, Drama",nl
Gingerbread Miracle,0,0,7.0,18,2021-11-05,84,"TV Movie, Comedy, Drama, Romance",en
LOVE IS BORN ～18th Anniversary 2021～,0,0,0.0,0,2021-09-09,113,Music,ja
The Magic of the Movies: Behind the Scenes of David Fincher's Mank,0,0,0.0,0,2021-02-27,29,Documentary,en
Azor,0,74701,6.458,71,2021-09-10,100,"Drama, Thriller",fr
Tasty Chicken and Sex,0,0,0.0,0,2021-12-23,87,Romance,ko
El mesero,0,0,8.017,349,2021-07-15,86,Comedy,es
Beautiful Girl Paradise Hot Women Village,0,0,0.0,0,2021-01-08,70,"Drama, Romance",ko
Mixtape,0,0,7.0,126,2021-12-03,94,"Comedy, Family",en
Together Together,0,1436145,6.5,147,2021-04-23,90,"Comedy, Drama, Romance",en
Too Soon: Comedy After 9/11,0,0,5.0,3,2021-09-11,90,"Documentary, Comedy",en
The Boy Who Killed My Parents,0,0,6.299,201,2021-09-24,88,"Crime, Drama, Thriller",pt
Madame Claude,0,0,5.7,217,2021-04-02,112,"Crime, Drama, Romance",fr
Soy Luna: The Last Concert,0,0,8.0,73,2021-02-26,91,"Music, Documentary",es
"Hot Wives, Inc",0,0,5.5,2,2021-01-01,101,Drama,en
Lost Illusions,20800000,8600000,7.432,478,2021-10-20,149,"Drama, Romance, History",fr
Mollo tutto e apro un chiringuito,0,0,5.505,102,2021-12-07,95,Comedy,it
Song Express,0,0,6.286,77,2021-11-03,96,"Comedy, Music",fr
Aloners,0,0,6.753,99,2021-05-19,91,Drama,ko
Bloodthirsty,0,0,5.184,57,2021-04-23,82,Horror,en
Lair,0,0,5.5,15,2021-11-09,96,Horror,en
The Loneliest Whale: The Search for 52,0,102354,7.6,8,2021-07-09,96,Documentary,en
Her Deadly Boyfriend,0,0,7.0,3,2021-06-01,90,"TV Movie, Thriller",en
Edge of the World,0,0,5.493,67,2021-08-27,101,"Drama, Adventure, History",en
Ghosting Gloria,0,0,4.4,7,2021-08-05,113,"Comedy, Fantasy",es
It Takes Three,0,0,5.2,4,2021-09-17,90,"Romance, Comedy",en
Far from the Tree,0,0,8.074,363,2021-11-24,7,"Animation, Family",en
Ascension,0,0,6.8,65,2021-10-08,97,Documentary,en
Every Last One of Them,0,0,5.3,48,2021-10-22,82,"Action, Thriller",en
Britney vs. Spears,0,0,7.0,158,2021-09-27,93,"Documentary, Music",en
Jakob's Wife,0,30000,5.783,113,2021-04-16,98,"Horror, Thriller, Fantasy",en
The Gardener,0,0,5.389,18,2021-12-28,89,"Action, Thriller",en
Big-Time Soccer: The Remarkable Rise & Fall of the NASL,0,0,0.0,0,2021-10-13,90,Documentary,en
The End of the Tiny World,0,0,7.833,6,2021-01-29,100,"Thriller, Drama, Mystery",ja
The Swimmer,0,0,5.7,18,2021-08-30,84,Drama,he
Angelo la Débrouille - Réveille-toi ! C'est Noël,0,0,0.0,0,2021-12-13,0,Animation,fr
"Cruel Architecture, a Tool of Gentrification",0,0,10.0,1,2021-12-18,0,Documentary,en
"Aurora Teagarden Mysteries: Honeymoon, Honeymurder",0,0,7.097,31,2021-08-22,84,"Mystery, TV Movie, Drama, Crime",en
No Way Out,0,0,5.0,3,2021-04-15,80,"Horror, Thriller, Drama, Mystery",en
The Mad Hatter,0,0,5.4,59,2021-01-29,90,"Horror, Thriller",en
A Very Merry Bridesmaid,0,0,6.594,32,2021-12-04,84,"TV Movie, Comedy, Romance, Drama",en
Captain Volkonogov Escaped,0,0,6.877,69,2021-09-08,126,"Thriller, Drama",ru
"David Mirisch, the Man Behind the Golden Stars",0,0,0.0,0,2021-01-01,84,Documentary,en
Tales of Legend,0,0,2.0,1,2021-10-31,90,Horror,en
Playground,1183025,0,7.077,150,2021-10-20,72,Drama,fr
Omniscient Sex View: OSV,0,0,0.0,0,2021-10-22,73,Romance,ko
Adele One Night Only,0,0,7.9,54,2021-11-14,88,Music,en
P!nk: All I Know So Far,0,0,7.74,50,2021-05-21,99,"Documentary, Music",en
The In-Laws,0,2298938,6.681,47,2021-09-10,81,Comedy,pl
Making Malinche: A Documentary by Nacho Cano,0,0,7.0,1,2021-10-12,89,"Documentary, Music",es
Different Taste: Very Different Twin Brothers,0,0,0.0,0,2021-04-07,82,Romance,ko
Son of the South,0,0,6.6,133,2021-02-05,104,"History, Drama",en
Kung Fu Stuntmen,0,0,7.417,12,2021-08-28,92,"Documentary, Action",cn
Hell's Garden,0,0,6.688,16,2021-05-21,102,"Comedy, Action",ja
The Girl Who Got Away,0,0,6.151,76,2021-08-20,117,"Horror, Thriller, Mystery",en
The Deep Ones,500000,0,4.094,32,2021-04-23,83,"Horror, Science Fiction",en
The Misadventures of Hedi and Cokeman,0,0,4.64,119,2021-02-10,99,"Action, Comedy, Crime",fr
Authentik,0,0,6.576,118,2021-11-24,112,"Music, Drama",fr
As in Heaven,0,0,6.379,29,2021-09-19,85,Drama,da
Night of the Sicario,0,0,5.766,79,2021-04-16,82,"Action, Thriller, Drama",en
Il Buco,0,0,6.2,80,2021-09-22,93,Drama,it
Real Doll: Sex Mannequin,0,0,0.0,0,2021-01-01,96,,ko
"Help, I Shrunk My Friends",0,13664,5.1,19,2021-09-02,95,"Family, Adventure, Fantasy",de
"Elmore Leonard: ""But Don't Try to Write""",0,0,4.5,1,2021-03-26,56,"Documentary, History",en
Hombre perro,0,0,0.0,0,2021-10-13,85,"Action, Adventure",es
The Florist,0,0,0.0,0,2021-06-10,83,Romance,ko
Seance,0,0,5.663,150,2021-05-21,92,Horror,en
Wicked in Concert: A Musical Celebration of the Iconic Broadway Score,0,0,10.0,2,2021-08-29,84,Music,en
Kaiserschmarrndrama,0,10357720,6.979,71,2021-08-05,96,"Comedy, Crime",de
Evil Angel,0,0,1.0,1,2021-05-28,12,Drama,en
The Soul,0,0,7.123,77,2021-01-08,130,"Mystery, Science Fiction, Thriller",zh
Wired Shut,0,0,5.4,22,2021-08-30,95,"Horror, Thriller",en
Juniper,0,68969,6.595,42,2021-08-26,94,"Drama, Comedy",en
La Civil,0,21108,7.791,74,2021-07-08,140,"Drama, Crime, Thriller",es
Siberian Sniper,75000,0,7.19,29,2021-03-11,95,"War, History",ru
Anna X,0,0,0.0,0,2021-12-16,83,Drama,en
Birds of Paradise,0,0,6.5,135,2021-09-23,113,Drama,en
Massage Room: Three Young Woman's Service,0,0,0.0,0,2021-03-04,71,Romance,ko
Journey of My Heart,0,0,7.35,20,2021-09-04,84,"TV Movie, Romance, Comedy, Drama",en
Roadrunner: A Film About Anthony Bourdain,0,3701480,6.91,72,2021-07-16,119,Documentary,en
Welcome to Smelliville,0,1965219,6.9,71,2021-05-06,85,"Animation, Adventure, Family, Fantasy",en
Loto-Méno,0,0,0.0,0,2021-06-21,0,Documentary,fr
"SCANDAL - 15th Anniversary Live ""INVITATION"" Livestream From Osaka-Jo Hall",0,0,10.0,1,2021-08-21,156,Music,ja
Skater Girl,0,0,7.26,150,2021-06-11,107,"Drama, Family",en
The Last Paradiso,0,0,5.845,110,2021-02-05,107,"Drama, Romance",it
"FFG, el último gran conversador",0,0,8.1,8,2021-08-27,60,"Documentary, TV Movie",es
Women,0,0,4.7,31,2021-04-08,90,Thriller,en
Nerisa,0,0,5.9,7,2021-07-30,106,Drama,tl
My Bride,0,0,5.556,8,2021-09-22,93,"Romance, Comedy",ar
The Phantom of the Sauna,0,0,2.7,3,2021-11-14,92,Music,es
Get the Grift,0,0,6.461,103,2021-04-28,94,"Comedy, Crime",pt
'Tis the Season to be Merry,0,0,6.294,34,2021-12-19,84,"TV Movie, Comedy, Romance, Drama",en
Holiday Monday,0,0,8.0,2,2021-08-24,95,"Action, Crime",en
Flag Day,0,0,5.814,148,2021-08-20,108,"Drama, Thriller, Crime",en
When The Pure Forms Sunk,0,0,0.0,0,2021-07-10,29,Drama,es
Spring Blossom,0,0,4.306,49,2021-05-17,73,"Drama, Romance",fr
Found,0,0,7.417,35,2021-10-13,97,Documentary,en
Lords of Scam,0,0,6.726,53,2021-11-03,105,"Documentary, Crime",fr
Security,0,0,5.604,178,2021-06-07,118,Thriller,it
Sister Swap: A Hometown Holiday,0,0,5.9,25,2021-12-05,84,"Romance, Comedy, TV Movie",en
My Brother's Keeper,0,0,7.4,37,2021-03-19,97,"Drama, Family",en
When Nirvana Came to Britain,0,0,8.25,5,2021-09-18,0,"Music, Documentary",en
La Traque,0,0,6.382,34,2021-03-15,90,"TV Movie, Thriller, Drama",fr
Housewive's Body Secrets,0,0,0.0,0,2021-06-29,82,Drama,ko
Triplemania XXIX,0,0,0.0,0,2021-08-14,180,"Action, Drama",en
The God Committee,0,0,6.5,75,2021-07-02,98,Thriller,en
Breaking Up in Rome,3000000,0,6.657,188,2021-11-30,116,"Romance, Comedy, Drama",it
JFK Revisited: Through the Looking Glass,0,0,7.175,63,2021-11-12,119,"Documentary, History",en
Thoughts and Prayers,0,0,0.0,0,2021-10-01,3,Comedy,en
I Am What I Am,0,27620000,7.0,47,2021-12-17,104,"Animation, Comedy, Action",zh
Peçanha Contra o Animal,0,0,5.82,50,2021-10-22,67,"Comedy, Crime",pt
Denard: Anatomy of an Antihero,0,0,5.2,5,2021-05-28,80,Action,en
Romance in the Wilds,0,0,7.409,11,2021-09-26,90,"TV Movie, Romance",en
Checkered Ninja 2,0,0,6.5,43,2021-08-19,86,"Animation, Comedy, Action, Family",da
Madres,0,0,5.8,89,2021-10-08,83,"Horror, Mystery",en
Hold Me Tight,0,0,6.54,88,2021-09-08,95,Drama,fr
The Night,0,25570,5.7,93,2021-04-29,105,"Horror, Mystery",fa
Stuck Together,0,0,5.935,399,2021-10-20,126,Comedy,fr
Hole Relationship,0,0,0.0,0,2021-11-17,70,Romance,ko
"Rise and Shine, Benedict Stone",0,0,7.75,16,2021-09-26,84,"TV Movie, Drama, Family",en
Next Door,0,0,6.46,100,2021-07-15,93,"Drama, Comedy",de
Spin,0,0,6.922,51,2021-09-18,93,"TV Movie, Family, Music",en
Pups Alone,0,0,5.9,56,2021-11-19,107,"Family, Comedy",en
My Wonderful Life,0,0,5.038,27,2021-10-29,99,"Comedy, Drama, Romance",pl
The Devil's Tail,0,0,5.833,12,2021-12-11,95,Horror,en
83,36786988,25452983,7.049,51,2021-12-23,160,"Drama, History",hi
Blackout,0,0,0.0,0,2021-03-03,7,"Science Fiction, Thriller",en
Ostap Bender. The Beginning,0,0,6.3,38,2021-06-24,0,"Adventure, Comedy, Action, Drama",ru
The Third War,0,0,5.867,45,2021-09-16,92,"Drama, Thriller",fr
A Loud House Christmas,0,0,7.051,146,2021-11-26,64,"Family, Comedy",en
Masquerade,2500000,8866,5.7,94,2021-07-30,80,Thriller,en
Triassic Hunt,0,0,5.302,48,2021-01-29,86,"Action, Science Fiction, Horror",en
"You, Me and the Christmas Trees",0,0,6.704,27,2021-10-22,84,"TV Movie, Comedy, Romance, Drama",en
Silver Spoon,0,0,5.932,22,2021-01-02,98,"Drama, Thriller, Action, Comedy",ru
The Manor,0,0,5.511,268,2021-10-08,81,Horror,en
Selangkah ke Seberang,0,0,0.0,0,2021-10-09,14,"Drama, Fantasy",id
Lift,0,0,5.429,7,2021-10-01,134,"Horror, Thriller",ta
Gatao: The Last Stray,0,0,5.2,9,2021-02-05,120,"Crime, Action",zh
Miss Osaka,0,0,5.6,8,2021-09-09,90,Drama,en
Hijra in Between,0,0,7.2,26,2021-03-31,83,"Romance, Drama, TV Movie",zh
Liar x Liar,0,0,7.8,36,2021-02-19,117,"Comedy, Romance",ja
Long Weekend,0,0,7.152,69,2021-03-12,91,"Romance, Comedy",en
The Box,20000000,0,5.9,10,2021-03-24,93,"Music, Drama",ko
Endless Rain,0,0,6.1,14,2021-04-28,117,"Romance, Drama",ko
A Tale of Love and Desire,0,0,6.2,66,2021-09-01,102,"Drama, Romance",fr
Last Summer,0,0,5.9,56,2021-07-09,101,"Romance, Drama",tr
New Queer Visions: Parental Guidance,0,0,0.0,1,2021-08-27,103,Drama,en
Mosquito State,0,0,3.1,7,2021-10-29,100,"Thriller, Drama, Horror",en
Grand Pucker Rejuvenation Grandfather,0,0,0.0,1,2021-04-29,0,Romance,ko
Once We Were Good for You,150,0,8.0,3,2021-10-28,80,Drama,hr
Red Snow,0,0,6.151,86,2021-04-14,80,"Horror, Comedy",en
The Nine Kittens of Christmas,0,0,7.0,32,2021-11-25,84,"TV Movie, Comedy, Romance, Drama, Fantasy",en
Corre,0,0,2.0,1,2021-11-30,13,Thriller,es
Trust,0,0,6.509,220,2021-03-12,94,"Thriller, Romance, Drama",en
How It Ends,0,0,5.071,70,2021-07-20,83,"Comedy, Drama",en
The Tale of King Crab,0,5120,7.2,80,2021-12-02,106,Drama,it
Three Sisters,0,0,5.733,15,2021-01-27,115,Drama,ko
Dreamcatcher,0,0,5.743,103,2021-03-05,90,"Horror, Mystery, Thriller",en
Perception,0,0,6.0,1,2021-06-11,97,"Drama, Mystery, Thriller",id
It Takes a Christmas Village,0,0,6.8,11,2021-12-04,84,"Romance, Comedy, TV Movie",en
Aria the Benedizione,0,0,7.0,12,2021-12-03,60,"Animation, Comedy, Science Fiction, Fantasy",ja
Red Mother-in-law,0,0,0.0,0,2021-12-10,74,Drama,ko
Annaatthe,0,0,5.219,16,2021-11-04,163,"Action, Family, Drama",ta
Long Story Short,0,0,6.797,190,2021-02-11,90,"Romance, Comedy, Fantasy",en
Moneyboys,0,0,6.6,30,2021-11-19,116,Drama,zh
Suspicious Massage Shop,0,0,0.0,0,2021-11-19,71,Drama,ko
Happiness,0,0,6.0,0,2021-01-01,81,"Drama, Romance",ko
Home Sweet Home,200000,0,6.7,16,2021-05-01,109,"Mystery, Thriller, Crime",zh
Son,0,0,5.965,259,2021-03-18,98,"Horror, Thriller",en
Why Is Your Face Downcast?,0,0,0.0,0,2021-08-05,15,,hu
The Rebels of PT-218,0,0,3.8,13,2021-07-16,88,"War, Action, Drama",en
The Novice,0,24322,6.489,175,2021-12-17,94,Drama,en
The Vicar of Dibley: Inside Out,0,0,0.0,0,2021-03-06,90,"Comedy, Documentary",en
Parasite Choon,0,0,5.0,1,2021-04-09,60,"Drama, Comedy",ko
CATO,0,0,8.5,46,2021-10-14,114,Drama,es
Downeast,0,0,6.955,22,2021-03-31,88,"Drama, Crime, Thriller",en
Escape from Death Block 13,0,0,6.1,29,2021-11-02,104,Action,en
Highway to Heaven,0,0,4.0,5,2021-11-06,88,"TV Movie, Drama",en
House Tour,0,0,3.8,7,2021-10-22,95,Thriller,tl
I Love Us,0,0,4.2,6,2021-09-17,97,"Crime, Drama, Romance",en
Madam's Golf Lesson,0,0,0.0,0,2021-12-30,68,"Drama, Romance",ko
The Black Disquisition,0,0,0.0,0,2021-10-01,11,"Animation, Drama",en
Wyszynski - Revenge or Forgiveness,0,0,5.2,11,2021-09-17,90,"Drama, History",pl
It's a Summer Film!,0,149755,7.4,48,2021-08-06,98,"Comedy, Drama, Romance, Science Fiction",ja
Venus: Death of a Planet,0,0,7.3,3,2021-08-28,51,"Documentary, TV Movie",fr
Snatched from Mommy,0,0,5.2,6,2021-06-24,0,"Thriller, TV Movie",en
The Scrapper,0,0,4.6,5,2021-12-07,87,"Crime, Drama, Thriller",en
What Would Sophia Loren Do?,0,0,6.7,23,2021-01-15,33,Documentary,en
Deception,0,0,5.419,86,2021-07-17,105,"Drama, Romance",fr
The Windshield Wiper,0,0,7.031,81,2021-07-13,15,"Animation, Family, Romance",en
Ninjababy,0,0,7.114,92,2021-02-21,104,"Drama, Comedy",no
The World Champion,7535000,0,6.5,28,2021-12-30,145,Drama,ru
Come and Learn with Pibby!,0,0,5.6,27,2021-10-30,3,"Animation, Horror, Comedy, Fantasy",en
(re)kindle,0,0,7.4,61,2021-02-21,40,"Drama, Documentary, Romance",pt
Annabelle Sethupathi,0,0,4.5,10,2021-09-17,134,"Comedy, Fantasy, Horror",ta
Natsume's Book of Friends: The Waking Rock and the Strange Visitor,0,0,7.455,11,2021-01-16,52,"Animation, Drama, Fantasy",ja
The Seed,0,0,4.894,66,2021-10-05,91,"Horror, Science Fiction, Comedy",en
The House of Gaunt,0,0,8.8,4,2021-09-15,0,Fantasy,en
The Kids Are Alright: Destination Asturias,5300000,9600000,5.654,140,2021-07-08,89,"Comedy, Family",es
The Nowhere Inn,0,0,6.1,35,2021-09-16,92,"Music, Comedy, Thriller",en
Dorothy and Toto's Storytime: The Wonderful Wizard of Oz Part 3,0,0,0.0,0,2021-07-16,99,"Animation, Family, Fantasy",en
Zog and the Flying Doctors,0,0,6.54,25,2021-04-16,25,"Animation, Family, TV Movie",en
Thunder Chase,0,0,8.0,1,2021-01-31,86,"Action, Crime, Thriller",zh
Adrienne,0,0,7.3,19,2021-11-14,98,"Documentary, Drama",en
"There Is No ""I"" in Threesome",0,0,5.1,11,2021-01-30,87,Documentary,en
The Retreat,0,0,5.06,58,2021-05-21,82,"Thriller, Horror",en
Homejack Lockdown,0,0,3.0,2,2021-05-07,80,"Crime, Horror, Thriller",ja
The Most Reluctant Convert: The Untold Story of C.S. Lewis,0,0,6.2,12,2021-11-07,87,"Drama, History",en
A Christmas Proposal,0,0,6.2,22,2021-12-12,85,"TV Movie, Romance",en
Let Us In,0,0,5.5,17,2021-07-02,84,"Science Fiction, Thriller, Horror",en
The Accusation,0,0,7.1,158,2021-12-01,138,Drama,fr
The Valorous Marksman,0,0,7.333,6,2021-08-06,117,"Drama, Action, Adventure",zh
South of Heaven,0,0,6.5,73,2021-10-08,120,"Crime, Drama, Thriller",en
The Devil's Executioner,0,0,0.0,0,2021-10-24,89,Horror,pt
King of Ravens,0,0,4.083,6,2021-08-19,104,Drama,de
Princess Principal Crown Handler: Chapter 2,0,0,8.2,8,2021-09-23,56,"Animation, Action, Adventure, Drama, Mystery",ja
"Your Husband, Your Wife",0,0,0.0,0,2021-03-19,0,"Drama, Romance",ko
Together,0,214390,5.806,85,2021-08-27,87,"Drama, Comedy",en
Psych 3: This Is Gus,0,0,6.764,110,2021-11-18,96,"Comedy, Crime, Mystery, TV Movie",en
Heretic,2,0,2.0,2,2021-12-09,87,"Horror, Thriller",en
To Chiara,0,0,7.005,95,2021-10-07,121,Drama,it
The Door Lock,0,0,4.444,9,2021-11-19,105,"Crime, Thriller",zh
Charon,0,0,0.0,0,2021-09-05,73,Thriller,en
Roads,0,0,0.0,0,2021-11-21,2,Animation,en
Flashback,0,0,5.93,100,2021-11-11,95,"Comedy, Science Fiction",fr
Envoy: Shark Cull,30241,0,7.3,6,2021-07-21,90,Documentary,en
The Last Execution,0,0,6.4,37,2021-08-12,115,"Drama, Thriller",de
Price Of Parenting,0,0,5.3,103,2021-12-15,96,Comedy,fr
Finding Love in Quarantine: The Movie,0,0,0.0,0,2021-02-16,94,"Drama, Romance",en
Hokusai,0,0,6.5,40,2021-05-29,129,Drama,ja
The Velvet Queen,0,0,7.849,119,2021-12-15,92,Documentary,fr
Everyone Had Something New For The First Time,0,0,0.0,0,2021-05-25,84,Romance,ko
Horror Noire,0,0,4.333,15,2021-10-28,153,Horror,en
Small Engine Repair,0,0,6.154,68,2021-09-10,102,"Crime, Drama, Thriller",en
One Night Radio,0,0,8.0,1,2021-09-17,69,Romance,ko
The Vows We Keep,0,0,7.1,11,2021-10-10,84,"TV Movie, Drama, Romance",en
Pretty Mother-in-law,0,0,0.0,0,2021-05-28,62,Romance,ko
No Room For Mistakes! High-Alpine MTB in the Dolomites with Tom Oehler,0,0,0.0,0,2021-06-15,9,Documentary,en
American Badger,0,0,5.5,41,2021-03-06,88,Action,en
The Djinn,0,120806,5.633,154,2021-05-14,82,"Horror, Thriller",en
Hear Me Out,0,0,6.5,93,2021-11-17,93,"Comedy, Romance",fr
Sister-in-law Instead of Wife,0,0,0.0,0,2021-04-13,80,Romance,ko
Sugar Daddy,0,0,6.8,45,2021-04-09,100,Drama,en
A Bolsa ou a Vida,0,0,0.0,0,2021-08-13,102,Documentary,pt
Where the Land Meets the Sky,0,0,6.0,1,2021-09-06,85,Drama,en
Double Patty,0,0,5.667,12,2021-02-17,107,"Romance, Drama",ko
Pennywise: The Story of ‘It’,0,0,7.6,27,2021-10-15,126,Documentary,en
Barf Bunny,5000,0,1.0,1,2021-07-21,40,Horror,en
Anne+: The Film,0,0,6.2,59,2021-10-14,94,"Drama, Romance",nl
Plan B,0,0,6.153,88,2021-06-18,107,Comedy,en
Oslo,0,0,6.5,94,2021-05-29,118,"TV Movie, Drama, History",en
A Soldier's Revenge,5000000,0,5.361,18,2021-03-25,140,Western,en
Night of the Kings,0,0,6.733,73,2021-02-26,93,Drama,fr
Blum et ses premières ministres,0,0,9.0,1,2021-09-01,0,"Documentary, History, TV Movie",fr
The Devil Below,0,0,4.609,110,2021-03-05,89,"Horror, Thriller",en
Who is Weary Willie?,25000,0,0.0,0,2021-03-01,15,"War, Documentary",en
Huge Shark,0,0,3.5,13,2021-03-12,68,"Action, Drama, Horror",zh
Time to Remember,0,0,7.3,43,2021-12-08,96,Romance,ko
Prime Time,0,0,5.207,87,2021-01-30,93,"Drama, Thriller",pl
Nenjam Marappathillai,0,0,6.033,15,2021-03-05,142,"Thriller, Horror",ta
Swan Song,0,125012,7.071,49,2021-08-06,105,"Comedy, Drama",en
The Automat,0,0,7.063,16,2021-09-02,79,"Documentary, History",en
The Replacement,0,0,6.188,48,2021-10-29,118,"Drama, Thriller",es
Creation Stories,0,0,5.9,23,2021-04-15,110,"Drama, Music",en
Zero to Hero,0,0,7.1,43,2021-08-12,102,Drama,cn
Christmas Around the World,0,0,0.0,0,2021-12-08,80,Family,en
Sweet River,0,0,5.5,20,2021-04-23,102,"Horror, Mystery",en
Wife's Videos,100000,100000,0.0,0,2021-05-28,0,,ko
Get the Goat,0,0,6.81,195,2021-03-18,97,"Action, Comedy, Crime",pt
Martyrs Lane,0,0,6.17,115,2021-08-19,97,Horror,en
仮面ライダーセイバー 映画公開記念合体SP,0,0,0.0,0,2021-07-18,0,,ja
Entführt - Der Usedom-Krimi,0,0,5.5,2,2021-11-04,0,"Crime, TV Movie",de
Presidents,0,0,5.3,142,2021-06-30,108,Comedy,fr
Fly,0,0,6.412,34,2021-10-14,107,"Music, Drama, Romance",de
Holiday in Santa Fe,0,0,6.1,20,2021-12-10,85,"TV Movie, Comedy, Drama, Family",en
Operation Portugal,1400000,3795575,5.028,90,2021-06-23,95,Comedy,fr
告白。三上悠亜 ～私のこと知っていますか？～,0,0,0.0,0,2021-03-31,0,Documentary,ja
Boys,0,0,7.0,2,2021-02-01,13,Drama,en
Little Nicholas' Treasure,0,5843307,5.816,49,2021-09-09,103,"Family, Comedy",fr
Dancing Queens,0,0,5.938,97,2021-06-03,110,"Comedy, Drama",sv
Ritorno al crimine,0,0,5.5,113,2021-06-26,0,Comedy,it
From My House in Da House: A History of Rome,0,0,0.0,0,2021-11-20,0,Documentary,it
Insensate,0,0,6.792,77,2021-08-04,84,"Mystery, Horror, Thriller",pt
What Josiah Saw,0,0,5.983,58,2021-08-13,120,"Horror, Thriller",en
Strange Housekeeper,0,0,0.0,0,2021-06-10,85,Romance,ko
The Christmas Contest,0,0,6.242,31,2021-11-28,84,"TV Movie, Romance, Drama, Comedy",en
Wife's Woman,0,0,10.0,1,2021-09-11,74,Romance,ko
The Parish,300000,0,6.2,42,2021-03-16,81,"Horror, Thriller",en
"Colo-Colo por la Verdad, Justicia y Memoria",0,0,0.0,0,2021-09-11,6,Documentary,es
Promises,0,268008,5.634,56,2021-11-19,113,Drama,en
Aileen Wuornos: American Boogeywoman,0,0,5.1,69,2021-09-20,86,"Horror, Thriller",en
Christmas Time Is Here,0,0,4.7,29,2021-11-13,84,"TV Movie, Comedy, Romance, Drama",en
Galaxy 360: A Woman's Playground,0,0,0.0,0,2021-11-03,104,"Comedy, Science Fiction",en
Loving,0,0,6.0,5,2021-04-26,3,Romance,en
Lemon and Poppy Seed Cake,0,0,6.5,28,2021-11-12,118,Drama,es
Night Raiders,0,0,4.7,43,2021-10-08,101,Science Fiction,en
Vore Gore,0,0,10.0,1,2021-04-19,80,Horror,en
The Restless,0,0,6.929,91,2021-09-29,117,Drama,fr
Dark Shadows and Beyond: The Jonathan Frid Story,0,0,9.2,10,2021-10-05,101,Documentary,en
South Wind 2: Speed Up,0,0,8.5,16,2021-07-19,127,"Thriller, Crime, Drama",sr
Sunflowers,0,0,8.0,1,2021-06-08,85,Documentary,en
Churuli,0,0,6.857,28,2021-02-12,114,"Fantasy, Mystery, Science Fiction, Horror",ml
Hard Luck Love Song,0,0,4.3,12,2021-10-15,104,"Romance, Music, Drama, Thriller",en
Dorothy and Toto's Storytime: The Wonderful Wizard of Oz Part 1,0,0,0.0,0,2021-04-12,76,"Fantasy, Family, Animation",en
The Colour Room,0,0,6.8,30,2021-11-12,108,Drama,en
