title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language
Lisa Frankenstein,13400000,9927714,6.328,331,2024-02-07,102,"Comedy, Horror, Romance",en
Rob Peace,0,376554,5.3,11,2024-08-02,120,"Drama, History",en
Successor,0,473859800,6.941,34,2024-07-13,133,Comedy,zh
Spaceman,40000000,0,6.759,756,2024-02-23,108,"Science Fiction, Adventure, Drama",en
Child Star,0,0,6.9,11,2024-09-17,97,Documentary,en
Place of Bones,0,0,5.6,12,2024-08-23,93,"Horror, Western, Thriller, Action",en
Asphalt City,0,488002,6.006,80,2024-03-28,120,"Thriller, Drama",en
The Legend of Catclaws Mountain,0,0,6.179,14,2024-05-27,105,"Fantasy, Family",en
The Greatest of All Time,36000000,47700000,5.4,8,2024-09-05,183,"Action, Drama, Thriller",ta
The Guardian of the Monarchs,0,0,7.3,8,2024-04-11,92,Documentary,es
The American Society of Magical Negroes,0,2480645,4.6,73,2024-03-15,105,"Fantasy, Comedy",en
Ordinary Angels,13000000,20566982,7.89,177,2024-02-22,118,Drama,en
"Snoopy Presents: Welcome Home, Franklin",0,0,7.663,40,2024-02-15,40,"Animation, Family",en
You Shall Not Sleep Tonight,0,0,7.833,9,2024-08-01,0,"Horror, Thriller",en
Wallbanger,0,0,8.0,2,2024-04-11,0,"Comedy, Romance",en
Kalki 2898-AD,75000000,141000000,6.259,79,2024-06-26,176,"Drama, Action, Fantasy, Science Fiction",te
Dagr,0,0,0.0,0,2024-10-03,77,"Horror, Comedy",en
Float,0,0,6.873,110,2024-02-09,100,"Romance, Drama",en
Red Right Hand,0,0,6.9,130,2024-02-22,111,"Crime, Action, Thriller",en
Rosalie,7000000,308326,6.611,36,2024-04-10,115,"Drama, Romance",fr
Vettaiyan,19000000,0,0.0,0,2024-10-09,161,"Crime, Drama",ta
Destroy All Neighbors,0,0,6.389,9,2024-04-26,86,"Comedy, Horror, Music",en
The Hunted,0,0,7.119,67,2024-01-18,94,"Horror, Thriller",en
The Echo,0,0,7.0,4,2024-02-20,102,Documentary,es
Knox Goes Away,0,0,6.6,184,2024-03-15,114,"Crime, Thriller, Action",en
Borderless Fog,0,0,6.134,56,2024-07-31,112,"Thriller, Crime, Mystery",id
Things Will Be Different,0,0,5.0,6,2024-10-04,102,"Horror, Science Fiction, Thriller",en
The Last Stop in Yuma County,0,94344,7.0,104,2024-05-10,91,"Crime, Thriller",en
Mea Culpa,0,0,5.725,160,2024-02-22,120,"Drama, Crime, Thriller",en
(Un)lucky Sisters,0,0,5.661,31,2024-08-30,84,"Comedy, Drama",es
超大型新人NO.1STYLE 白上咲花 AVデビュー,0,0,0.0,0,2024-04-24,0,,ja
Irena's Vow,0,0,7.235,34,2024-04-15,121,"War, Drama",en
Blame the Game,0,0,5.701,142,2024-07-03,92,"Comedy, Thriller, Romance",de
My Name Is Loh Kiwan,0,0,7.486,109,2024-02-19,134,"Romance, Drama",ko
Detours,0,0,0.0,0,2024-10-05,24,Documentary,en
God's Not Dead: In God We Trust,0,3106540,3.8,6,2024-09-12,96,Drama,en
Fighter,30069500,43160558,5.876,109,2024-01-24,167,"Action, Drama",hi
I Am: Celine Dion,0,292987,7.836,110,2024-06-18,103,"Documentary, Music",en
Uhaw,0,0,0.0,0,2024-08-30,94,Drama,tl
Look Back,0,10474568,8.7,13,2024-06-28,58,"Animation, Drama",ja
The Book of Clarence,40000000,6205230,5.826,86,2024-01-11,129,"Adventure, Comedy, Drama",en
The Soul Eater,3500000,864825,5.967,15,2024-04-24,111,"Crime, Horror, Thriller",fr
An Unfinished Film,0,0,0.0,0,2024-10-09,106,Drama,zh
Air Force One Down,0,0,6.3,104,2024-02-09,84,"Action, Thriller",en
Arcadian,0,859453,6.02,350,2024-04-12,92,"Science Fiction, Thriller, Horror",en
Inside the Mind of a Dog,0,0,7.281,16,2024-08-09,75,Documentary,en
Will & Harper,0,0,7.306,31,2024-09-12,114,"Documentary, Comedy",en
The Clean Up Crew,0,0,5.0,2,2024-09-12,95,"Action, Crime, Thriller",en
Crayon Shin-chan: Ora's Dinosaur Diary,0,0,9.0,2,2024-08-09,106,"Animation, Adventure, Comedy, Family",ja
The Beast,8400000,759419,6.255,106,2024-02-07,146,"Drama, Science Fiction, Romance",fr
It’s for Your Own Good,0,0,7.18,103,2024-06-21,0,Comedy,es
Irish Wish,0,0,6.243,373,2024-03-14,94,"Romance, Comedy, Fantasy",en
Cocorico,0,17847562,5.614,158,2024-02-07,91,Comedy,fr
Ricky Stanicky,0,0,6.487,549,2024-02-21,113,Comedy,en
The Tiger's Apprentice,0,762183,6.9,32,2024-04-04,84,"Animation, Family, Fantasy",en
Greedy People,0,0,6.127,63,2024-08-23,113,"Comedy, Mystery, Crime",en
Oh My Ghost : The Finale,0,0,4.0,1,2024-03-14,105,"Comedy, Horror",th
Young Woman and the Sea,0,581725,7.893,247,2024-05-31,129,"History, Drama",en
Aavesham,0,0,7.44,42,2024-04-11,158,"Comedy, Action",ml
BOCCHI THE ROCK! Recap Part 1,0,2985083,6.611,9,2024-06-07,90,"Animation, Comedy, Music",ja
The Cult,0,0,8.0,7,2024-06-01,90,Horror,en
Hood Witch,0,0,6.3,10,2024-05-15,95,"Thriller, Action",fr
Autumn at Apple Hill,0,0,9.0,1,2024-10-05,84,"TV Movie, Romance, Comedy",en
How to Date Billy Walsh,0,0,6.427,143,2024-04-04,101,"Romance, Comedy",en
Takluk: Lahad Datu,1955146,0,8.5,2,2024-08-22,120,"Action, War, History, Crime, Drama, Thriller",ms
Turno nocturno,0,0,0.0,0,2024-12-05,0,Horror,es
Boxer,0,0,7.3,22,2024-09-10,150,Drama,pl
Lights Out,7000000,0,6.9,114,2024-02-16,90,Action,en
Saripodhaa Sanivaaram,11000000,0,7.1,7,2024-08-29,172,"Action, Thriller",te
Caddo Lake,0,0,0.0,0,2024-10-09,100,"Mystery, Thriller",en
Heavens x Candy,0,0,9.0,1,2024-07-13,70,,ja
Empire Queen: The Golden Age of Magic,0,0,8.0,3,2024-01-25,148,"Fantasy, Adventure",en
The Initiated: Written from the Shadows,0,0,5.333,3,2024-09-27,100,Thriller,es
The Beautiful Game,0,0,6.4,138,2024-03-22,125,Drama,en
Gaga Chromatica Ball,0,0,8.167,54,2024-05-23,113,Music,en
Tatami,0,0,7.94,84,2024-03-08,105,"Thriller, Drama, Mystery",en
Scrambled,0,249788,5.521,24,2024-02-02,97,Comedy,en
Cult Killer,0,0,6.519,105,2024-01-19,105,"Mystery, Thriller, Crime, Horror",en
Sayen: The Huntress,0,0,5.846,159,2024-04-26,88,"Action, Thriller",es
Kingdom 4: Return of the Great General,0,0,7.2,8,2024-07-12,145,"Action, Adventure",ja
Bagman,0,0,6.8,5,2024-09-20,92,"Horror, Thriller",en
Crew,0,0,7.023,44,2024-03-29,124,"Comedy, Drama",hi
Rita,0,0,6.0,2,2024-03-22,113,Drama,tl
Sheriff,1255886,12613867,8.0,11,2024-04-18,133,"Action, Crime, Thriller, Drama, Mystery",ms
South Park: The End of Obesity,0,0,7.73,141,2024-05-24,51,"Animation, Comedy, TV Movie",en
Kali: Avenging Angel,0,0,7.095,110,2024-05-31,0,"Action, Thriller, Adventure",fr
The Astronaut Lovers,0,0,7.1,14,2024-06-20,115,"Comedy, Drama",es
Piece by Piece,0,0,0.0,0,2024-10-10,94,"Animation, Music, Comedy, Documentary",en
Munjya,3592556,15743613,6.125,16,2024-06-07,121,"Comedy, Horror",hi
Stopmotion,0,778500,6.573,110,2024-02-22,93,Horror,en
Nosferatu,0,0,0.0,0,2024-12-24,132,"Drama, Fantasy, Horror",en
Space Cadet,0,0,5.416,208,2024-07-04,110,"Comedy, Romance",en
Dead Talents Society,0,0,7.3,6,2024-08-07,110,"Horror, Comedy, Thriller",zh
The Underdoggs,30000000,0,6.991,159,2024-01-25,96,Comedy,en
The Price of Nonna's Inheritance,0,0,5.701,72,2024-06-04,90,"Comedy, Crime",it
This Is Me…Now,0,0,5.343,70,2024-02-15,66,"Drama, Music",en
Maharaj,0,0,6.58,25,2024-06-21,132,"Drama, History",hi
Vampiras: The Brides,0,0,5.763,38,2024-02-07,90,"Horror, Fantasy, Action, Mystery",es
The Walking Dead: The Return,0,0,7.455,77,2024-02-15,40,Documentary,en
The Inheritance,14000000,0,6.303,38,2024-07-12,84,Horror,en
Am I Racist?,3000000,11861624,6.9,15,2024-09-13,101,"Comedy, Documentary",en
Silence of the Prey,0,0,5.6,8,2024-05-14,97,"Horror, Thriller",en
Bob Marley: One Love,70000000,177193170,6.818,685,2024-02-14,104,"Music, History, Drama",en
Colors of Evil: Red,0,0,6.821,173,2024-05-29,112,"Crime, Thriller, Mystery",pl
Throuple,0,0,1.0,1,2024-09-06,71,Drama,tl
The Volunteers: The Battle of Life and Death,0,0,0.0,0,2024-09-30,144,"Drama, War, History",zh
Murder Mubarak,0,0,6.579,38,2024-03-15,142,"Comedy, Crime, Thriller",hi
Woman of the Hour,0,0,0.0,0,2024-10-03,95,"Drama, Crime, Thriller",en
Toofan,850000,0,8.5,5,2024-06-17,143,"Crime, Action",bn
The Courier,5400000,1751343,6.6,104,2024-01-19,102,"Thriller, Crime",es
Fancy Dance,0,0,6.8,37,2024-06-21,91,Drama,en
Babygirl,0,0,0.0,0,2024-12-25,114,Drama,en
The Traveller,0,0,5.4,7,2024-07-26,134,"Action, Fantasy",zh
El Apocalipsis de san Juan,0,0,0.0,0,2024-10-17,110,"Documentary, History",es
Self Reliance,70000000,0,5.955,157,2024-01-03,91,"Comedy, Thriller",en
Kaskasero,0,0,6.0,1,2024-07-26,109,Drama,tl
Revolver,0,0,5.0,16,2024-08-07,114,"Crime, Thriller",ko
Succubus,0,0,4.583,6,2024-09-24,103,"Horror, Thriller",en
High Forces,0,0,0.0,0,2024-09-29,115,"Action, Crime",zh
Laapataa Ladies,0,0,8.147,58,2024-03-01,123,"Comedy, Drama",hi
Culpa cero,0,0,8.667,3,2024-08-08,110,Comedy,es
Bad Newz,9600000,8500000,4.821,14,2024-07-19,140,"Romance, Comedy, Drama",hi
Soorarai Pottru,0,0,9.0,1,2024-10-06,149,"Drama, Action",ta
Stopping the Steal,0,0,7.286,7,2024-09-17,89,Documentary,en
You'll Never Find Me,0,0,6.12,104,2024-03-07,96,"Horror, Thriller",en
Canary Black,0,0,10.0,1,2024-10-10,103,"Thriller, Crime, Action",en
Barbie and Stacie to the Rescue,0,0,7.071,7,2024-03-03,60,"Animation, Family",en
Uprising,0,0,0.0,0,2024-10-02,126,"Action, History, Drama",ko
Lady Guard,0,0,4.0,2,2024-05-14,48,Drama,tl
Heavier Trip,3029000,0,0.0,0,2024-10-11,95,Comedy,fi
The Room Next Door,0,0,0.0,0,2024-10-18,107,Drama,es
Outstanding: A Comedy Revolution,0,0,5.857,7,2024-06-07,100,"Documentary, Comedy",en
A Part of You,0,0,6.7,64,2024-05-31,101,Drama,sv
Boundless,7500000,0,5.786,14,2024-02-01,126,"Crime, Thriller",da
Tiger Wolf Rabbit,0,0,8.5,2,2024-10-01,0,"Drama, Crime",zh
Monster Summer,0,0,6.0,4,2024-10-04,97,"Adventure, Fantasy, Mystery, Thriller",en
Monsters 103 Mercies Dragon Damnation,0,0,7.05,111,2024-01-21,26,"Animation, Action, Fantasy, Adventure",ja
Angels Fallen: Warriors of Peace,3200000,0,4.083,6,2024-07-09,0,"Horror, Action, Fantasy, Adventure",en
Mobile Suit Gundam SEED FREEDOM,0,32032944,6.8,47,2024-01-26,125,"Animation, Science Fiction, Action, Drama",ja
A Different Man,0,56678,8.0,6,2024-08-24,112,"Drama, Comedy",en
Living with Leopards,0,0,8.05,20,2024-05-09,72,Documentary,en
Upstream,0,0,6.182,12,2024-08-03,121,Drama,zh
Tahong,0,0,0.0,0,2024-10-04,65,Drama,tl
Feet of Death,0,0,4.0,1,2024-08-29,106,Horror,en
Jade,0,0,5.615,26,2024-02-16,88,"Action, Thriller",en
Intercambiadas,0,0,9.0,1,2024-09-27,97,Comedy,es
Música,0,0,6.467,107,2024-03-13,91,"Romance, Comedy, Music",en
Kill Me If You Dare,0,0,5.5,85,2024-02-13,94,"Comedy, Romance",pl
Sex,0,0,5.0,2,2024-08-30,125,"Drama, Romance",no
My Oni Girl,0,0,7.4,59,2024-05-24,112,"Animation, Fantasy, Adventure, Family",ja
Emma and Eddie: A Working Couple,0,0,5.5,16,2024-04-25,93,"Documentary, Drama",en
The Last Boy on Earth,0,0,5.9,24,2024-08-01,97,"Science Fiction, Horror, Adventure",en
Respati,0,0,6.8,6,2024-05-22,112,"Horror, Fantasy, Thriller",id
Mamífera,0,0,7.1,11,2024-04-26,93,"Comedy, Drama",ca
Housekeeping for Beginners,0,0,6.4,15,2024-04-05,107,"Comedy, Drama",mk
Saturday Night,25000000,629204,8.5,4,2024-09-27,109,"Comedy, Drama",en
Kanguva,0,0,0.0,0,2024-11-14,0,"Drama, Action",ta
Cold Meat,0,0,6.807,88,2024-02-23,89,"Thriller, Horror",en
Strictly Confidential,0,0,6.237,19,2024-04-05,88,"Mystery, Thriller",en
Sing and Don't Cry,0,0,6.76,50,2024-03-21,90,Comedy,es
Latency,0,0,5.675,20,2024-06-14,94,"Science Fiction, Thriller, Horror",en
Breaking the Silence: The Maria Soledad Case,0,0,0.0,0,2024-10-09,95,Documentary,es
Secret Lives of Orangutans,0,0,7.5,9,2024-08-21,78,Documentary,en
Ipar Adalah Maut,0,0,6.8,5,2024-06-13,131,Drama,id
Lee,0,6870131,7.042,24,2024-09-12,117,"Drama, History, War",en
Eden,0,0,3.0,1,2024-09-07,120,"Thriller, Drama",en
Dominion of Darkness,0,0,5.5,3,2024-10-03,96,"Horror, Thriller",id
Hanu-Man,4809416,0,6.3,19,2024-01-11,159,"Fantasy, Action, Comedy, Science Fiction",te
The Goat Life,9800000,19000000,7.5,23,2024-03-28,120,Drama,ml
Long Gone Heroes,18000000,0,5.1,10,2024-09-20,92,"Action, War, Crime",en
Idol Affair,0,0,4.825,20,2024-02-14,90,Comedy,es
Major Grom: The Game,0,0,6.6,20,2024-05-23,150,"Action, Adventure, Mystery",ru
Salsa Ni L,0,0,0.0,0,2024-10-01,0,Drama,tl
Ulajh,4300000,1100000,5.5,4,2024-08-02,134,"Drama, Thriller",hi
Customs Frontline,0,1672809,5.6,10,2024-06-28,115,"Action, Drama",cn
Elizabeth Taylor: The Lost Tapes,0,0,7.2,4,2024-05-16,101,Documentary,en
Kiss the Future,0,0,7.3,5,2024-02-23,103,Documentary,en
Conclave,0,0,0.0,0,2024-10-25,120,"Drama, Thriller, Mystery",en
A Sacrifice,0,0,5.4,19,2024-06-28,94,Thriller,en
GHOST: Rite Here Rite Now,1500000,4772954,8.542,36,2024-06-20,144,"Music, Documentary",en
Queer,53400000,0,0.0,0,2024-11-27,137,"Drama, Romance",en
Heart of a Servant: The Father Flanagan Story,435075,0,0.0,0,2024-10-08,90,"Documentary, History",en
The Roommate,0,0,7.678,87,2024-01-18,99,Comedy,es
Too Old for Fairy Tales 2,0,2962925,6.5,33,2024-03-15,97,"Family, Comedy",pl
Jaque Mate,0,0,5.0,13,2024-01-25,104,"Action, Comedy",es
Cash Out,0,0,5.908,65,2024-04-26,90,"Action, Thriller",en
The Silent Hour,0,0,0.0,0,2024-10-03,95,"Action, Crime, Thriller",en
The Pastor,0,0,0.0,0,2024-10-11,89,"Action, Crime, Drama",en
The Supremes at Earl's All-You-Can-Eat,23000000,0,7.2,10,2024-08-07,124,"Comedy, Drama",en
Five Blind Dates,0,0,5.5,79,2024-02-12,84,"Comedy, Romance",en
Snack Shack,3000000,455708,7.2,97,2024-03-15,112,Comedy,en
Striking The Palace,0,0,6.325,20,2024-05-01,87,Comedy,fr
A Place Called Silence,0,60000000,6.6,13,2024-07-03,119,"Crime, Mystery, Thriller",zh
Camp Pleasant Lake,0,0,5.1,11,2024-02-27,90,Horror,en
Gato Galáctico e o Feitiço do Tempo,0,0,7.1,7,2024-02-01,0,Adventure,pt
Breaking Point,0,3559250,5.849,43,2024-01-24,84,"Thriller, Crime",fr
Laut Tengah,0,0,0.0,0,2024-10-03,108,"Drama, Romance",id
The Battle for Laikipia,0,0,0.0,0,2024-10-04,94,Documentary,sw
Strawberry Shortcake's Spring Spectacular,0,0,7.8,4,2024-01-25,45,"Family, Animation",en
Jigra,0,0,0.0,0,2024-10-11,155,"Crime, Drama, Thriller",hi
Go For Broke,0,62749572,4.75,4,2024-08-16,0,"Action, Crime",zh
New Happy Dad and Son 6 :Shrunk,0,0,0.0,0,2024-10-01,0,"Animation, Comedy, Adventure",zh
The Front Room,3500000,2917588,5.9,18,2024-09-05,95,Horror,en
Amar Prem Ki Prem Kahani,0,0,0.0,0,2024-10-04,118,"Romance, Comedy, Drama",hi
Kabit,0,0,4.8,2,2024-02-23,124,"Drama, Romance",tl
Mi Gallo,0,0,7.0,2,2024-08-01,0,,es
Contagion of Fear,0,0,6.444,27,2024-01-16,94,"Science Fiction, Thriller",en
Emmanuelle,0,0,6.0,13,2024-09-25,105,"Drama, Romance",fr
Pushpa 2 - The Rule,0,0,0.0,0,2024-12-05,0,"Crime, Action, Adventure, Thriller",te
The Signature,0,0,0.0,0,2024-10-04,100,"Family, Drama",hi
Die Before You Die,500000,0,0.0,0,2024-10-04,104,"Drama, Thriller",en
Ali Wong: Single Lady,0,0,6.0,1,2024-10-07,59,Comedy,en
The Business of Pleasure,0,0,0.0,0,2024-09-19,97,"Thriller, Drama",mk
Nahir,0,0,5.478,81,2024-05-22,108,"Crime, Drama, Thriller",es
The 4:30 Movie,0,0,5.3,12,2024-09-13,88,"Comedy, Romance",en
A Sprinkle of Deceit: A Hannah Swensen Mystery,0,0,7.0,2,2024-10-04,84,"TV Movie, Mystery",en
"RM: Right People, Wrong Place",0,0,0.0,0,2024-10-07,80,"Documentary, Music",ko
"I, The Executioner",0,0,7.1,7,2024-09-13,118,"Action, Crime, Comedy",ko
Deliverance,0,0,3.7,3,2024-01-18,106,Crime,cn
Black Creek,0,0,0.0,0,2024-10-09,0,"Action, Western",en
Funny Birds,0,0,6.1,15,2024-02-21,93,"Comedy, Drama",en
Sight,6000000,7159723,6.4,19,2024-05-24,103,"Drama, History",en
Anaconda,0,0,7.1,62,2024-03-01,84,"Adventure, Horror",zh
Undergrads,0,0,0.0,0,2024-10-15,65,Drama,tl
Cash Storm,0,0,0.0,0,2024-10-08,0,"Comedy, Action, Crime",en
The Last of the Sea Women,0,0,0.0,0,2024-09-08,87,Documentary,en
Girl Haunts Boy,0,0,0.0,0,2024-10-09,0,"Comedy, Fantasy, Romance",en
Oomuro-ke: Dear Sisters,0,0,6.1,21,2024-02-02,44,"Animation, Comedy",ja
The Freshly Cut Grass,0,0,0.0,0,2024-09-19,114,Drama,es
Operation Blood Hunt,0,0,3.0,1,2024-10-04,0,"Action, Adventure, Horror",en
Io sono un po' matto... e tu?,0,0,0.0,0,2024-10-07,0,Documentary,it
Firebrand,0,2603084,6.4,62,2024-03-27,120,"Drama, History, Thriller",en
As Neves,0,0,6.2,2,2024-05-10,83,Drama,gl
Kottukkaali,0,0,9.0,3,2024-08-23,104,Drama,ta
Love's Fast Lane,0,0,7.5,2,2024-01-20,90,"TV Movie, Comedy, Romance",en
Honeymoonish,0,0,6.761,67,2024-04-29,100,"Romance, Comedy",ar
Love in the Big City,0,0,0.0,0,2024-10-01,118,"Romance, Drama",ko
Widow Clicquot,0,1878257,6.896,24,2024-07-18,91,Drama,en
Unsung Hero,6000000,20190557,6.667,33,2024-04-26,113,"Drama, Music, Family",en
Mysteries of the Terracotta Warriors,0,0,6.8,25,2024-06-11,78,Documentary,en
You Can't Run Forever,0,0,4.875,32,2024-05-17,102,Thriller,en
Rest in Peace,0,0,6.044,45,2024-03-21,105,Drama,es
Brothers,0,0,0.0,0,2024-10-10,88,"Action, Comedy",en
Sunrise,0,0,6.3,29,2024-01-19,84,"Horror, Thriller",en
"Love, Divided",0,0,6.642,197,2024-04-12,98,"Romance, Comedy",es
Given The Movie : Hiiragi Mix,0,0,0.0,0,2024-01-27,70,"Animation, Romance",ja
Dilig,0,0,3.5,2,2024-01-30,45,Drama,tl
The Price of Money: A Largo Winch Adventure,17000000,0,6.0,13,2024-07-31,100,"Action, Adventure, Thriller",en
Calladita,0,0,5.6,11,2024-05-17,92,"Drama, Comedy",es
Lolo and the Kid,0,0,6.8,15,2024-08-07,97,"Drama, Family",tl
The Feeling That the Time for Doing Something Has Passed,0,82047,5.333,15,2024-04-26,88,Comedy,en
Scoop,0,0,6.363,157,2024-03-27,103,Drama,en
Morrison,0,0,6.7,3,2024-04-11,106,Drama,th
Ghostlight,0,672640,7.0,21,2024-06-14,115,"Comedy, Drama",en
Init,0,0,5.0,3,2024-07-30,49,Drama,tl
Sisid Marino,0,0,5.0,3,2024-06-14,100,Drama,tl
Butas,0,0,4.667,3,2024-08-30,112,"Drama, Thriller",tl
Mummy Shark,0,0,0.0,0,2024-10-08,0,Horror,en
Goebbels and the Führer,0,0,5.0,6,2024-07-11,136,"History, Drama",de
Lonely Planet,0,0,0.0,0,2024-10-11,96,"Romance, Drama",en
Vina: Before 7 Days,0,0,6.3,5,2024-05-08,100,"Crime, Horror, Drama, Mystery, Thriller",id
Morando com o Crush,0,0,6.0,4,2024-05-23,0,"Comedy, Romance",pt
Drive-Away Dolls,8000000,5250531,5.5,303,2024-02-22,85,"Comedy, Crime",en
Force of Nature: The Dry 2,0,5753955,6.65,110,2024-02-08,112,"Mystery, Thriller",en
New Town Mothers,0,0,0.0,0,2024-03-29,65,Romance,ko
The Job Whisperer,0,0,3.0,1,2024-04-18,93,"Comedy, Drama",pt
The Critic,0,824517,5.083,12,2024-09-13,101,"Drama, Thriller, Crime",en
Matusalén,0,0,6.192,52,2024-04-05,119,"Comedy, Music",es
The Champion,0,0,5.194,31,2024-07-12,106,"Drama, Family, Comedy",es
Undercover,0,0,0.0,0,2024-10-11,119,"Drama, Crime, Thriller",es
The Night I Fought Against God,0,0,6.889,9,2024-04-04,103,Drama,es
Mistura,0,0,0.0,0,2024-10-08,101,Drama,es
Merely Known as Something Else,0,0,0.0,0,2024-10-07,144,"Drama, Romance",ko
Manjummel Boys,0,0,7.9,35,2024-02-22,135,"Adventure, Thriller, Drama",ml
TMZ Presents: The Downfall of Diddy: The Indictment,0,0,7.0,1,2024-09-27,0,Documentary,en
A Little Something Extra,6400000,68000000,7.435,407,2024-04-18,89,Comedy,fr
Pogrom(s),0,0,0.0,0,2024-10-07,86,Documentary,en
Half Baked: Totally High,0,0,7.333,6,2024-07-03,97,Comedy,en
Bohurupi,0,0,0.0,0,2024-10-08,150,"Action, Drama",bn
Stella. A Life.,0,115632,6.455,22,2024-01-17,121,"Drama, War, History",de
A Legend,0,0,5.429,14,2024-07-05,129,"Action, Fantasy, Adventure, Romance",zh
Inheritance,0,0,5.321,131,2024-06-19,95,"Comedy, Mystery",pl
Daaaaaalí!,6700000,3817362,6.253,180,2024-02-07,77,"Comedy, Fantasy",fr
Balestra,0,0,7.0,5,2024-08-09,145,"Science Fiction, Thriller, Drama",en
Pilya,0,0,0.0,0,2024-09-14,66,"Drama, Romance",tl
Juror #2,0,0,0.0,0,2024-10-30,114,"Drama, Thriller, Crime",en
Linda,0,0,0.0,0,2024-09-19,100,Drama,es
"Mother, Couch!",0,9150,5.7,11,2024-07-05,96,"Comedy, Drama",en
Maria,0,0,0.0,0,2024-11-27,123,"Drama, Music",en
12 And More Omissions,0,0,0.0,0,2024-10-08,43,,en
Yodha,0,0,6.4,14,2024-03-15,131,"Action, Adventure, Thriller",hi
The Duel,800000,7400000,6.3,14,2024-07-31,99,"Comedy, Drama",en
The Door-to-Door Bookstore,0,0,9.0,1,2024-10-10,0,Comedy,de
Salawahan,0,0,1.0,1,2024-02-02,114,"Drama, Thriller",tl
Down the Rabbit Hole,0,0,6.79,31,2024-04-30,103,"Comedy, Drama",es
Janet Planet,0,727621,5.971,17,2024-06-21,113,Drama,en
Fly,0,0,7.0,2,2024-09-02,113,Documentary,en
How to Rob a Bank,0,0,6.595,37,2024-06-04,87,"Documentary, Crime",en
Wonderland,0,4264268,7.323,65,2024-06-05,113,"Science Fiction, Drama",ko
Accept Me,3500,0,0.0,0,2024-10-07,85,Documentary,en
F-Buddies,0,0,0.0,0,2024-09-03,52,Drama,tl
The Black Dog,0,0,0.0,0,2024-10-07,20,"Drama, Mystery, Thriller",zh
Cranko,0,0,0.0,0,2024-10-03,128,"Drama, History",de
Reunion,0,0,6.393,61,2024-04-13,94,"Comedy, Mystery",en
Sebastian,0,0,7.0,4,2024-08-02,110,Drama,en
Don't Move,0,0,0.0,0,2024-10-24,92,"Horror, Thriller",en
The Forest Hills,0,0,0.0,0,2024-10-04,82,"Horror, Thriller, Drama",en
